;open;high;low;close;1h_chg%;24h_chg%;next_1h_chg;next_1h_high%;next_3h_high%;next_24h_chg;volume;qav;num_trades;taker_base_vol;taker_quote_vol;taker%;open_interest;oi_24h_chg%;oi_7d_chg%;%_long;%L_24h_chg%;%L_7d_chg%;fundings;fund_24h_chg;fund_7d_chg;liquidations_long;liquidations_short
10/12/2023 05:00;43937,01;43956,63;43880,34;43884,4;-0,12%;-0,71%;0,06%;0,09%;0,38%;-3,92%;483,70761;21245375,65;21705;229,63094;10085837,92;47%;82049,26;-0,76%;1,56%;50,09;2,48%;25,41%;0,020724;0,92%;1,07%;0;0
10/12/2023 06:00;43884,4;43925;43862,85;43911,12;0,06%;-0,61%;0,13%;0,24%;0,31%;-4,23%;359,83425;15794290,03;21774;131,62659;5777634,603;37%;82243,16;-0,58%;1,73%;49,57;2,14%;23,40%;0,020724;0,92%;1,07%;834,8828;834,8828
10/12/2023 07:00;43911,13;44016;43866;43966,44;0,13%;0,30%;-0,43%;0,19%;0,19%;-4,18%;870,19657;38209281,34;50219;338,88261;14886247,35;39%;82239,35;1,48%;1,68%;49,44;1,23%;23,08%;0,020724;-0,94%;1,07%;38540,3208;38540,3208
10/12/2023 08:00;43966,44;44049;43734,03;43775,51;-0,43%;-0,15%;-0,39%;0,10%;0,10%;-3,75%;1174,32939;51511124,07;45605;559,29249;24537072,97;48%;83250,04;2,45%;2,87%;49,3;0,53%;21,97%;0,020383;-0,98%;1,04%;108185,506;108185,506
10/12/2023 09:00;43775,51;43818;43603,88;43606,8;-0,39%;-0,52%;0,21%;0,25%;0,67%;-3,13%;1183,40521;51712727,85;53317;529,36729;23134764,94;45%;82938,189;1,74%;2,31%;49,92;-0,14%;23,63%;0,020383;-0,98%;1,04%;386300,2605;386300,2605
10/12/2023 10:00;43606,79;43717,52;43605,4;43700,02;0,21%;-0,27%;0,09%;0,13%;0,47%;-3,02%;836,55655;36519709,58;36631;416,15365;18167156,29;50%;83605,661;2,53%;2,94%;50,34;-0,24%;23,38%;0,020383;-0,98%;1,04%;14867,044;14867,044
10/12/2023 11:00;43700,01;43758;43689;43738,02;0,09%;-0,37%;0,33%;0,37%;0,38%;-3,10%;600,80613;26269038,31;32037;270,92209;11846275,88;45%;83585,216;2,02%;2,80%;51,23;0,93%;24,59%;0,020383;-0,98%;1,04%;2144,2449;2144,2449
10/12/2023 12:00;43738,03;43900;43731,84;43884,01;0,33%;-0,26%;-0,11%;0,05%;0,20%;-3,51%;726,05143;31796083,81;40576;403,4624;17668341,09;56%;83920,865;2,23%;3,07%;51,55;0,33%;25,58%;0,020383;-0,98%;1,04%;483,0331;483,0331
10/12/2023 13:00;43884,02;43906,34;43744;43834,64;-0,11%;-0,23%;-0,01%;0,12%;0,32%;-3,71%;727,1659;31871707,89;38162;347,54028;15232992,64;48%;83902,849;2,71%;1,67%;51,34;-0,66%;25,56%;0,020383;-0,98%;1,04%;21102,1434;21102,1434
10/12/2023 14:00;43834,64;43888,81;43751,86;43832,25;-0,01%;-0,48%;0,16%;0,32%;0,32%;-4,17%;915,08642;40098105,23;43557;292,76412;12829436,67;32%;83912,492;1,27%;1,04%;50,73;-0,43%;24,25%;0,020383;-0,98%;1,04%;2982,5956;2982,5956
10/12/2023 15:00;43832,25;43973,76;43823,88;43903,73;0,16%;-0,24%;-0,17%;0,06%;0,06%;-4,68%;917,91121;40314860,23;50143;448,71788;19706796,44;49%;84409,906;2,34%;1,08%;50,53;-0,20%;23,70%;0,020383;0,32%;1,04%;0;0
10/12/2023 16:00;43903,74;43931,13;43779,4;43828,91;-0,17%;-0,14%;-0,02%;0,02%;0,19%;-4,62%;747,82768;32784991,66;33068;271,32089;11896973,54;36%;84153,75;2,42%;0,69%;50,05;0,91%;23,46%;0,023923;0,67%;1,39%;37059,0805;37059,0805
10/12/2023 17:00;43828,9;43839,29;43777;43821,09;-0,02%;-0,33%;0,02%;0,21%;0,34%;-4,63%;520,16626;22781948,01;28021;224,51965;9833644,686;43%;83934,885;2,26%;0,60%;49,92;0,89%;22,62%;0,023923;0,67%;1,39%;19601,6205;19601,6205
10/12/2023 18:00;43821,08;43912;43812,52;43828,82;0,02%;-0,22%;-0,07%;0,09%;0,50%;-5,66%;613,64537;26912964,36;26572;300,47674;13177056,89;49%;83633,482;1,85%;0,15%;49,94;0,87%;20,74%;0,023923;0,67%;1,39%;0;0
10/12/2023 19:00;43828,83;43869,29;43750;43797,1;-0,07%;-0,42%;0,37%;0,40%;0,57%;-6,27%;690,82623;30255182,54;27421;302,45906;13247154,79;44%;84096,409;2,36%;0,92%;50,14;1,31%;20,01%;0,023923;0,67%;1,39%;8763,9;8763,9
10/12/2023 20:00;43797,1;43970,16;43786;43960,01;0,37%;-0,03%;-0,36%;0,20%;0,20%;-7,23%;796,06279;34931283,6;36923;420,71125;18458943,93;53%;83969,374;2,65%;0,95%;50,35;2,17%;20,66%;0,023923;0,67%;1,39%;65159,4089;65159,4089
10/12/2023 21:00;43960,01;44046;43763,07;43801,1;-0,36%;-0,23%;-0,04%;0,22%;0,22%;-6,72%;1353,92546;59444992,01;44805;669,00128;29376216,33;49%;83755,132;2,78%;1,03%;50,4;2,21%;20,52%;0,023923;0,67%;1,39%;58736,756;58736,756
10/12/2023 22:00;43801,1;43898,32;43774,45;43783,47;-0,04%;0,16%;0,01%;0,14%;0,14%;-5,89%;694,06187;30426001,32;23945;341,03856;14951388,41;49%;83118,296;2,86%;3,06%;51,01;3,70%;21,57%;0,023923;0,67%;1,39%;12046,5675;12046,5675
10/12/2023 23:00;43783,48;43846;43563;43789,51;0,01%;0,04%;-0,36%;0,03%;0,03%;-5,72%;1829,48801;79936612,52;48206;879,25951;38420073,51;48%;83146,441;2,36%;3,94%;51,21;4,09%;24,06%;0,023923;0,32%;1,39%;145624,44;145624,44
11/12/2023 00:00;43789,5;43804,5;43610;43630,42;-0,36%;-0,37%;-0,94%;0,00%;0,00%;-5,45%;894,36034;39109953,16;32736;418,0699;18282800,41;47%;82873,279;2,01%;0,91%;51,58;3,95%;25,25%;0,01473;-0,60%;0,47%;69085,7609;69085,7609
11/12/2023 01:00;43630,42;43630,42;43201,63;43222,46;-0,94%;-1,19%;-2,94%;0,03%;0,03%;-3,48%;3471,93019;150662011,2;87374;1369,15694;59377294,03;39%;81950,111;1,03%;0,53%;51,75;3,92%;26,81%;0,01473;-0,60%;0,47%;1003164,198;1003164,198
11/12/2023 02:00;43222,45;43236,59;40400;41952,99;-2,94%;-4,32%;0,85%;1,42%;1,42%;-0,65%;10816,46198;455007487,2;321235;4793,45281;201475745;44%;75642,488;-6,87%;-8,55%;53,07;5,89%;28,50%;0,01473;-0,60%;0,47%;5696662,385;5696662,385
11/12/2023 03:00;41952,99;42550;41875,94;42309,58;0,85%;-3,70%;-0,34%;0,02%;0,02%;-1,06%;3725,91629;157403554;80416;1933,66228;81692706,04;52%;76665,934;-6,38%;-7,94%;50,51;0,56%;21,71%;0,01473;-0,60%;0,47%;129942,6088;129942,6088
11/12/2023 04:00;42309,57;42320;42001,58;42164;-0,34%;-3,92%;-0,26%;0,11%;0,37%;-1,02%;2507,96035;105724086,6;69871;1275,92881;53784219,76;51%;76685,306;-6,54%;-8,06%;51,74;3,29%;26,35%;0,01473;-0,60%;0,47%;475532,5996;475532,5996
11/12/2023 05:00;42163,99;42212,04;41620;42053,41;-0,26%;-4,23%;0,18%;0,35%;0,64%;-1,59%;3071,08232;128890323,9;74511;1425,70799;59836303,66;46%;77071,62;-6,29%;-7,50%;52,01;4,92%;26,45%;0,01473;-0,60%;0,47%;1555218,839;1555218,839
11/12/2023 06:00;42053,41;42200;41716,68;42130;0,18%;-4,18%;0,01%;0,45%;0,66%;-1,34%;2764,7273;115965465,8;74365;1430,14579;59998007,44;52%;77156,758;-6,18%;-6,83%;52,13;5,44%;23,04%;0,01473;-0,60%;0,47%;315559,692;315559,692
11/12/2023 07:00;42130,01;42321,03;42091,11;42132,51;0,01%;-3,75%;0,26%;0,38%;0,82%;-1,04%;3739,6916;157844432,5;123351;2144,77407;90535272,03;57%;76242,89;-8,42%;-8,72%;52,57;6,63%;23,93%;0,01473;-0,57%;0,47%;23802,32;23802,32
11/12/2023 08:00;42132,52;42290,54;41975,44;42242,97;0,26%;-3,13%;0,32%;0,39%;0,56%;-0,77%;2478,17132;104372803;83238;1069,98617;45075717,48;43%;76714,98;-7,50%;-8,89%;52,28;4,73%;23,65%;0,01;-1,04%;0,00%;256140,5295;256140,5295
11/12/2023 09:00;42242,97;42406,43;42180;42380;0,32%;-3,02%;0,00%;0,23%;0,24%;-0,81%;2467,57674;104408260,7;64410;1194,60955;50551422,58;48%;76928,58;-7,99%;-9,27%;52,33;3,95%;23,39%;0,01;-1,04%;0,00%;0;0
11/12/2023 10:00;42380;42478,62;42346,43;42381,22;0,00%;-3,10%;-0,09%;0,24%;0,24%;-1,36%;1537,31706;65186672,66;47794;779,54584;33057526,04;51%;77063,77;-7,80%;-10,28%;52,34;2,17%;25,43%;0,01;-1,04%;0,00%;1186,6764;1186,6764
11/12/2023 11:00;42381,21;42481,1;42161,1;42344,01;-0,09%;-3,51%;-0,32%;0,11%;0,11%;-1,26%;1376,7616;58286370,45;53307;634,05745;26844193,29;46%;77224,32;-7,98%;-8,67%;52,11;1,09%;26,82%;0,01;-1,04%;0,00%;114547,553;114547,553
11/12/2023 12:00;42344,01;42390,32;42181,1;42210,5;-0,32%;-3,71%;-0,49%;0,11%;0,11%;-1,48%;1818,78314;76901337,55;56983;747,32224;31598167,85;41%;77303,278;-7,87%;-7,77%;51,9;1,09%;29,20%;0,01;-1,04%;0,00%;37700,674;37700,674
11/12/2023 13:00;42210,5;42255,72;41886,13;42003,99;-0,49%;-4,17%;-0,37%;0,27%;0,27%;-0,37%;2189,49302;92154413,1;65550;987,7481;41578503,34;45%;76744,434;-8,54%;-9,13%;51,81;2,13%;28,56%;0,01;-1,04%;0,00%;566681,72;566681,72
11/12/2023 14:00;42004;42118,91;41806;41850;-0,37%;-4,68%;-0,11%;0,45%;0,45%;-0,09%;3326,74709;139519245,5;89086;1626,65421;68223053,16;49%;78117,227;-7,45%;-7,43%;51,82;2,55%;31,06%;0,01;-1,04%;0,00%;222948,6975;222948,6975
11/12/2023 15:00;41850,01;42038,73;41655,18;41803,44;-0,11%;-4,62%;-0,02%;0,13%;0,13%;-0,79%;2421,05342;101394109,6;73491;1202,3688;50357824,76;50%;77928,152;-7,40%;-5,46%;52,73;5,35%;32,99%;0,01;-1,39%;0,00%;109204,2917;109204,2917
11/12/2023 16:00;41803,43;41857,08;41364;41794,34;-0,02%;-4,63%;-1,07%;0,01%;0,01%;-1,07%;4550,17529;189503780,2;105870;2076,46093;86476260,76;46%;78096,838;-6,96%;-6,47%;53,49;7,15%;36,66%;0,01;-1,39%;0,00%;3774210,998;3774210,998
11/12/2023 17:00;41794,33;41797,33;41291,1;41347,83;-1,07%;-5,66%;-0,72%;0,00%;0,00%;-0,01%;3264,02551;135727184,9;81260;1688,38503;70230071,55;52%;78657,581;-5,95%;-6,89%;53,49;7,11%;32,47%;0,01;-1,39%;0,00%;474952,7532;474952,7532
11/12/2023 18:00;41347,83;41347,84;40532,17;41050,38;-0,72%;-6,27%;-0,66%;0,16%;0,58%;-0,85%;7349,10305;300948953;159940;3276,4817;134185855,2;45%;79424,47;-5,56%;-5,69%;53,06;5,82%;33,45%;0,01;-1,39%;0,00%;1314622,434;1314622,434
11/12/2023 19:00;41050,38;41118,1;40222;40779,99;-0,66%;-7,23%;0,19%;0,39%;1,40%;1,29%;5523,3007;224336462,8;124263;2529,5572;102765500,3;46%;77434,556;-7,78%;-7,88%;54,21;7,67%;36,93%;0,01;-1,39%;0,00%;1452703,436;1452703,436
11/12/2023 20:00;40779,99;40937,36;40554;40858,02;0,19%;-6,72%;0,84%;1,06%;1,20%;0,69%;2659,2994;108292059,8;70461;1387,47738;56496136,88;52%;76727,373;-8,39%;-8,29%;55,23;9,58%;39,61%;0,01;-1,39%;0,00%;304612,5271;304612,5271
11/12/2023 21:00;40858,01;41290;40844;41202,93;0,84%;-5,89%;0,20%;0,36%;1,37%;0,06%;2506,50608;103033642,6;63416;1415,41002;58175896,92;56%;75524,984;-9,14%;-10,15%;56,09;9,96%;42,32%;0,01;-1,39%;0,00%;32526,6039;32526,6039
11/12/2023 22:00;41202,93;41349,97;41134,96;41286,28;0,20%;-5,72%;-0,08%;0,03%;1,41%;-0,44%;1070,80997;44182638,66;45030;581,01194;23971978,09;54%;75271,934;-9,47%;-9,24%;56,89;11,09%;42,58%;0,01;-1,39%;0,00%;1487,0124;1487,0124
11/12/2023 23:00;41286,28;41297,9;41138;41253,4;-0,08%;-5,45%;1,13%;1,25%;1,66%;-0,06%;1132,64428;46685586,7;39184;511,26754;21072421,64;45%;75529,169;-8,86%;-9,21%;57,4;11,28%;39,97%;0,01;-0,47%;0,00%;109203,066;109203,066
12/12/2023 00:00;41253,41;41768;41178,28;41717,98;1,13%;-3,48%;-0,09%;0,36%;0,53%;-0,54%;2601,00887;107989907,9;81905;1396,0816;57973639,63;54%;76030,35;-7,22%;-9,04%;57,4;10,92%;37,95%;0,01;-0,47%;0,00%;14106,5652;14106,5652
12/12/2023 01:00;41717,98;41870;41587,91;41681,09;-0,09%;-0,65%;0,43%;0,62%;0,62%;-0,65%;1457,57804;60806164,28;58020;734,5541;30645411,91;50%;75421,648;-0,29%;-9,25%;58,45;10,14%;40,34%;0,01;-0,47%;0,00%;123859,395;123859,395
12/12/2023 02:00;41681,1;41938,8;41670;41862,01;0,43%;-1,06%;-0,30%;0,05%;0,05%;-2,01%;1439,87925;60246901,8;52845;829,92468;34723839,25;58%;75536,03;-1,47%;-9,43%;58,1;15,03%;41,09%;0,01;-0,47%;0,00%;21651,9083;21651,9083
12/12/2023 03:00;41862;41885;41717,11;41735,29;-0,30%;-1,02%;-0,84%;0,07%;0,07%;-1,76%;1246,16016;52108208,55;48443;609,42258;25482992,71;49%;75712,167;-1,27%;-8,81%;58;12,10%;40,78%;0,01;-0,47%;0,00%;26684,8317;26684,8317
12/12/2023 04:00;41735,29;41766,49;41376,19;41385,43;-0,84%;-1,59%;0,44%;0,71%;1,65%;-1,34%;1353,47737;56303578,56;51008;592,91081;24664796,18;44%;75318,278;-2,27%;-9,49%;57,21;10,00%;37,89%;0,01;-0,47%;0,00%;496775,9528;496775,9528
12/12/2023 05:00;41385,42;41680;41385,42;41565,99;0,44%;-1,34%;0,31%;0,32%;1,29%;-1,60%;1088,68508;45248532,35;42775;566,72885;23552171,26;52%;75490,303;-2,16%;-9,10%;55,86;7,16%;34,70%;0,01;-0,47%;0,00%;3992,6784;3992,6784
12/12/2023 06:00;41566;41697,07;41401,92;41695,04;0,31%;-1,04%;0,53%;0,90%;0,98%;-1,62%;1585,87308;65849671,72;58074;764,01797;31726177,54;48%;76088,047;-0,20%;-9,12%;56,21;6,92%;34,63%;0,01;-0,47%;0,00%;77890,8666;77890,8666
12/12/2023 07:00;41695,05;42068,91;41678,98;41916,27;0,53%;-0,77%;0,29%;0,45%;0,45%;-2,51%;2723,39366;114035682,8;81840;1405,70738;58856925,48;52%;76624,353;-0,12%;-8,36%;56,49;8,05%;34,89%;0,01;0,00%;0,00%;6373,3752;6373,3752
12/12/2023 08:00;41916,26;42104,12;41778,06;42036,86;0,29%;-0,81%;-0,55%;0,00%;0,00%;-2,19%;2040,34983;85519545,8;76140;1087,78847;45589929,28;53%;76266,593;-0,86%;-8,92%;56,97;8,87%;37,74%;0,01;0,00%;0,00%;162689,5155;162689,5155
12/12/2023 09:00;42036,86;42038,29;41800;41804,57;-0,55%;-1,36%;0,01%;0,07%;0,24%;-1,28%;1470,04196;61590400,05;51593;695,0635;29120658,76;47%;76099,174;-1,25%;-8,98%;56,61;8,16%;35,40%;0,01;0,00%;0,00%;127548,255;127548,255
12/12/2023 10:00;41804,58;41832,53;41711,57;41809,42;0,01%;-1,26%;-0,54%;0,04%;0,62%;-1,41%;1106,51073;46229414,39;42689;504,84798;21090947,95;46%;76521,992;-0,91%;-8,55%;56,11;7,68%;32,74%;0,01;0,00%;0,00%;152001,8618;152001,8618
12/12/2023 11:00;41809,42;41825,09;41545,54;41584,57;-0,54%;-1,48%;0,64%;0,77%;1,17%;-1,06%;1164,04002;48536695,77;45652;473,5543;19744591,42;41%;76211,577;-1,41%;-9,44%;56,09;8,07%;34,38%;0,01;0,00%;0,00%;215980,3797;215980,3797
12/12/2023 12:00;41584,58;41906,45;41584,57;41849,99;0,64%;-0,37%;-0,09%;0,53%;0,53%;-2,02%;1356,41499;56670118,44;53532;746,48182;31187165,64;55%;76543,474;-0,26%;-9,45%;55,73;7,57%;33,65%;0,01;0,00%;0,00%;4564,375;4564,375
12/12/2023 13:00;41850;42070,23;41742;41810,78;-0,09%;-0,09%;-0,80%;0,14%;0,14%;-1,44%;2275,18744;95306443,1;87863;1183,85193;49597199,87;52%;77089,123;-1,32%;-10,57%;56,34;8,72%;34,82%;0,01;0,00%;0,00%;378719,5808;378719,5808
12/12/2023 14:00;41810,78;41871,1;41295,94;41474,87;-0,80%;-0,79%;-0,31%;0,27%;0,27%;-0,02%;2657,20088;110527041,6;95375;1126,12916;46834536,77;42%;76850,44;-1,38%;-12,11%;56,1;6,39%;36,73%;0,01;0,00%;0,00%;1056257,771;1056257,771
12/12/2023 15:00;41474,87;41588;41161,1;41348;-0,31%;-1,07%;-0,01%;0,26%;0,26%;0,20%;2719,62729;112487839;106898;1219,82892;50463707,32;45%;77483,46;-0,79%;-12,16%;55,99;4,67%;37,43%;0,01;0,00%;0,00%;707870,8728;707870,8728
12/12/2023 16:00;41347,99;41457,35;41088,12;41343,06;-0,01%;-0,01%;-1,55%;0,00%;0,19%;1,44%;2433,78882;100407315,7;78126;1230,34808;50772680,27;51%;78122,406;-0,68%;-10,78%;55,76;4,24%;37,88%;0,01;0,00%;0,00%;272973,1158;272973,1158
12/12/2023 17:00;41343,06;41343,07;40700;40702,99;-1,55%;-0,85%;1,48%;1,76%;1,76%;2,87%;3298,5898;135142904;96753;1499,07342;61405544,08;45%;79938,685;0,65%;-5,12%;56;5,54%;36,05%;0,01;0,00%;0,00%;1449007,634;1449007,634
12/12/2023 18:00;40702,99;41421,14;40680;41305,44;1,48%;1,29%;-0,41%;0,06%;0,18%;1,97%;2334,04235;96079595,5;89134;1374,19441;56572784,09;59%;78728,422;1,67%;-6,41%;55,97;3,25%;27,67%;0,01;0,00%;0,00%;110033,5038;110033,5038
12/12/2023 19:00;41305,44;41330;41025;41137,99;-0,41%;0,69%;0,22%;0,38%;0,59%;2,41%;1268,10982;52216649,81;50253;640,4811;26375167,17;51%;78845,131;2,76%;-5,81%;57,14;3,46%;29,25%;0,01;0,00%;0,00%;234460,872;234460,872
12/12/2023 20:00;41137,99;41294;41063,18;41229,61;0,22%;0,06%;-0,30%;0,37%;0,79%;3,65%;1111,42663;45771928,73;47826;587,94223;24215682,53;53%;78550,502;4,01%;-5,71%;57,23;2,03%;29,54%;0,01;0,00%;0,00%;41667,146;41667,146
12/12/2023 21:00;41229,61;41381,1;41042,08;41104,02;-0,30%;-0,44%;0,31%;0,44%;1,10%;4,31%;1216,50564;50162702,2;46123;611,07907;25203493,62;50%;78168,189;3,85%;-6,08%;57,47;1,02%;31,75%;0,01;0,00%;0,00%;361378,7232;361378,7232
12/12/2023 22:00;41104,02;41285;41079,48;41230,2;0,31%;-0,06%;0,64%;0,79%;0,79%;4,26%;1129,69018;46529538,78;34198;557,76237;22972959,56;49%;77618,24;2,77%;-6,52%;57,82;0,73%;32,46%;0,01;0,00%;0,00%;495,096;495,096
12/12/2023 23:00;41230,21;41555;41230,2;41492,39;0,64%;-0,54%;-0,20%;0,03%;0,03%;3,54%;1645,11584;68194503,43;49346;957,13685;39665326,6;58%;77359,504;1,75%;-6,34%;58,19;1,38%;32,61%;0,01;0,00%;0,00%;32174,125;32174,125
13/12/2023 00:00;41492,38;41506;41300;41411,4;-0,20%;-0,65%;-0,94%;0,06%;0,06%;3,52%;1229,0402;50875050,97;45660;507,0904;20991350,74;41%;77772,207;3,12%;-5,71%;58,9;0,77%;33,92%;0,011909;0,19%;0,19%;411674,3136;411674,3136
13/12/2023 01:00;41411,41;41436;40880,81;41022;-0,94%;-2,01%;-0,05%;0,30%;0,30%;4,31%;2266,34194;93228504,14;62242;1110,81828;45679071,78;49%;77869,368;3,09%;-5,39%;59,05;1,64%;33,90%;0,011909;0,19%;0,19%;610496,772;610496,772
13/12/2023 02:00;41022,01;41145,45;40555;41001,95;-0,05%;-1,76%;-0,42%;0,10%;0,10%;4,49%;2577,71279;105423122,8;76597;1214,57989;49675341,33;47%;78581,137;3,79%;-4,72%;58,56;0,97%;32,85%;0,011909;0,19%;0,19%;759205,5174;759205,5174
13/12/2023 03:00;41001,94;41041,1;40761,1;40829,36;-0,42%;-1,34%;0,18%;0,22%;0,57%;4,74%;1237,06732;50602807,39;45418;584,33685;23902080,54;47%;78459,823;4,17%;-5,21%;58,4;2,08%;32,91%;0,011909;0,19%;0,19%;147049,7415;147049,7415
13/12/2023 04:00;40829,35;40917,99;40628,64;40901,01;0,18%;-1,60%;0,29%;0,31%;0,83%;4,43%;1410,93224;57599161,6;52920;700,52812;28596717,03;50%;78740,006;4,30%;-4,55%;58,23;4,24%;32,28%;0,011909;0,19%;0,19%;135981,8122;135981,8122
13/12/2023 05:00;40901,01;41027,59;40840;41019,66;0,29%;-1,62%;-0,37%;0,11%;0,63%;4,12%;762,57711;31217293,16;35550;372,56105;15251095,85;49%;79335,058;4,27%;-4,96%;58,67;4,38%;32,23%;0,011909;0,19%;0,19%;41,0465;41,0465
13/12/2023 06:00;41019,65;41064;40826,09;40865,99;-0,37%;-2,51%;0,61%;0,92%;1,01%;4,75%;1137,48229;46610778,51;42247;486,91969;19957048,82;43%;79382,089;3,60%;-5,29%;59,07;4,57%;32,86%;0,011909;0,19%;0,19%;96939,5205;96939,5205
13/12/2023 07:00;40866;41242;40800;41115,27;0,61%;-2,19%;0,37%;0,40%;0,40%;4,36%;1550,69033;63740884,15;78059;778,20446;31987893,45;50%;79863,356;4,72%;-4,49%;58,4;2,51%;29,89%;0,011909;0,19%;0,19%;69043,4914;69043,4914
13/12/2023 08:00;41115,28;41280;41114,33;41267,88;0,37%;-1,28%;-0,12%;0,00%;0,00%;3,95%;1086,59198;44781768,43;43542;562,48582;23184504,51;52%;79454,624;4,41%;-4,57%;58,2;2,81%;27,44%;0,010162;0,02%;0,02%;908,4196;908,4196
13/12/2023 09:00;41267,87;41267,88;41054,36;41219,37;-0,12%;-1,41%;-0,18%;0,09%;0,11%;3,74%;1013,80435;41739745,54;46741;406,91181;16753119,1;40%;79415,2;3,78%;-4,55%;58,38;4,05%;24,05%;0,010162;0,02%;0,02%;10477,373;10477,373
13/12/2023 10:00;41219,37;41254,69;41077,45;41143,26;-0,18%;-1,06%;-0,34%;0,18%;0,84%;4,25%;844,93068;34784784,96;42529;397,03451;16345306,66;47%;79544,194;4,37%;-4,80%;57,93;3,28%;22,03%;0,010162;0,02%;0,02%;10787,0378;10787,0378
13/12/2023 11:00;41143,26;41219,24;40953,17;41004,69;-0,34%;-2,02%;0,50%;0,63%;1,18%;4,76%;1083,70231;44535422,87;47945;452,89007;18612624,01;42%;79794,107;4,25%;-5,61%;57,55;3,27%;21,62%;0,010162;0,02%;0,02%;106404,2736;106404,2736
13/12/2023 12:00;41004,69;41263,97;40984;41209,27;0,50%;-1,44%;0,62%;0,68%;1,81%;4,99%;1513,49066;62307105,38;76702;778,11287;32032485,54;51%;80771,305;4,78%;-5,25%;57,12;1,38%;19,15%;0,010162;0,02%;0,02%;0;0
13/12/2023 13:00;41209,26;41488,65;41184,6;41466;0,62%;-0,02%;-0,08%;0,06%;1,81%;3,93%;1696,18527;70153924,23;89751;895,81061;37056949,31;53%;80671,578;4,97%;-6,12%;57,3;2,14%;23,97%;0,010162;0,02%;0,02%;290,4167;290,4167
13/12/2023 14:00;41466,01;41490;41305,95;41432;-0,08%;0,20%;1,22%;1,26%;1,89%;2,75%;1483,81778;61416587,63;79523;733,3556;30351367,34;49%;80717,366;4,17%;-7,34%;57,54;2,77%;24,73%;0,010162;0,02%;0,02%;34660,2256;34660,2256
13/12/2023 15:00;41432;41955,22;41430,19;41939,18;1,22%;1,44%;-0,16%;0,66%;0,66%;1,71%;3696,36099;154547685,7;155600;2009,65157;84008245,27;54%;80326,289;2,82%;-6,90%;57,08;2,37%;23,95%;0,010162;0,02%;0,02%;4447,76;4447,76
13/12/2023 16:00;41939,17;42215,63;41715,7;41870,02;-0,16%;2,87%;0,59%;0,62%;2,43%;1,38%;3052,85115;128200763,1;112332;1466,53777;61584806,55;48%;79694,493;-0,31%;-7,85%;56,82;1,46%;22,80%;0,012601;0,26%;0,26%;646173,056;646173,056
13/12/2023 17:00;41870,02;42130,72;41814,16;42118,6;0,59%;1,97%;0,02%;0,18%;1,83%;1,14%;1901,95699;79924901,77;70371;943,41575;39642400,7;50%;79336,641;0,77%;-8,23%;55,72;-0,45%;18,20%;0,012601;0,26%;0,26%;45846,2528;45846,2528
13/12/2023 18:00;42118,6;42196;41988,2;42127,44;0,02%;2,41%;1,44%;1,80%;2,52%;2,55%;1551,12921;65306660,02;53980;672,54581;28313458,36;43%;79920,281;1,36%;-7,63%;55,62;-2,66%;18,14%;0,012601;0,26%;0,26%;37934,37;37934,37
13/12/2023 19:00;42127,45;42886;42127,44;42734,01;1,44%;3,65%;0,33%;0,36%;1,73%;0,28%;4427,33218;188341844,6;164952;2256,9972;96003372,75;51%;79794,479;1,58%;-7,71%;55,55;-2,94%;17,12%;0,012601;0,26%;0,26%;82373,0836;82373,0836
13/12/2023 20:00;42734,01;42888;42571,57;42874,87;0,33%;4,31%;0,27%;0,73%;1,40%;0,51%;2573,12511;109957134,7;91035;1302,97595;55677497,72;51%;80578,438;3,08%;-6,75%;54,99;-4,32%;15,91%;0,012601;0,26%;0,26%;191931,3276;191931,3276
13/12/2023 21:00;42874,88;43187,3;42717,43;42988,49;0,27%;4,26%;-0,06%;1,13%;1,13%;-0,16%;2338,18611;100305292,6;81691;1217,01221;52218359,8;52%;79574,479;2,52%;-6,88%;54,76;-5,29%;15,28%;0,012601;0,26%;0,26%;4300,06;4300,06
13/12/2023 22:00;42988,48;43475,2;42933,55;42962,41;-0,06%;3,54%;-0,22%;0,19%;0,19%;0,03%;3701,81352;159851553,7;86994;1734,03545;74885234,71;47%;78946,467;2,05%;-7,42%;54,48;-6,38%;14,57%;0,012601;0,26%;0,26%;309985,7469;309985,7469
13/12/2023 23:00;42962,41;43042,19;42841,1;42869,03;-0,22%;3,52%;-0,19%;0,19%;0,19%;0,47%;1728,87522;74250611,63;42278;770,16212;33075134,14;45%;78619,174;1,09%;-7,79%;53,58;-9,03%;12,82%;0,012601;0,07%;0,26%;128410,625;128410,625
14/12/2023 00:00;42869,03;42948,55;42648,95;42788,85;-0,19%;4,31%;0,13%;0,16%;0,17%;0,55%;1834,74333;78521118,29;49833;834,00173;35700470,15;45%;79005,244;1,46%;-7,54%;52,72;-10,72%;11,15%;0,01;-0,19%;0,00%;711603,1341;711603,1341
14/12/2023 01:00;42788,84;42857,31;42713,98;42844,68;0,13%;4,49%;-0,18%;0,04%;0,04%;0,10%;1115,1394;47715682,35;37927;545,82056;23355066,51;49%;78813,641;0,30%;-7,85%;51,81;-11,53%;8,82%;0,01;-0,19%;0,00%;3984,864;3984,864
